Distance_PFRC2_(m), Plug_flow_residence_time_PFRC2_(sec), Internal_surface_area_per_unit_distance_PFRC2_(m), Cross-section_area_PFRC2_(m2), External_surface_area_per_unit_distance_PFRC2_(m), Velocity_PFRC2_(m/sec), Exit_mass_flow_rate_PFRC2_(kg/sec), Volumetric_heat_production_rate_PFRC2_(J/m3-sec), Surface_temperature_PFRC2_(K), Heat_loss_rate_PFRC2_(J/m-sec), Temperature_PFRC2_(K), Pressure_PFRC2_(Pa), Mole_fraction_N2_PFRC2_(), Mole_fraction_H2_PFRC2_(), Mole_fraction_H_PFRC2_(), Mole_fraction_O2_PFRC2_(), Mole_fraction_H2O_PFRC2_(), Mole_fraction_OH_PFRC2_(), Mole_fraction_H2O2_PFRC2_(), Mole_fraction_HO2_PFRC2_(), Mole_fraction_CO_PFRC2_(), Mole_fraction_CO2_PFRC2_(), Mole_fraction_CH4_PFRC2_(), Mole_fraction_CH3_PFRC2_(), Mole_fraction_CH3OH_PFRC2_(), Mole_fraction_CH2O_PFRC2_(), Mole_fraction_HCO_PFRC2_(), Mole_fraction_HOCHO_PFRC2_(), Mole_fraction_C2H6_PFRC2_(), Mole_fraction_C2H5_PFRC2_(), Mole_fraction_C2H4_PFRC2_(), Mole_fraction_C2H3_PFRC2_(), Mole_fraction_CHOCHO_PFRC2_(), Mole_fraction_CHCHO_PFRC2_(), Mole_fraction_C2H2_PFRC2_(), Mole_fraction_C2H5OH_PFRC2_(), Mole_fraction_C2H4O1-2_PFRC2_(), Mole_fraction_CH3CHO_PFRC2_(), Mole_fraction_C2H3OH_PFRC2_(), Mole_fraction_CH2CO_PFRC2_(), Mole_fraction_HCCOH_PFRC2_(), Mole_fraction_C3H8_PFRC2_(), Mole_fraction_C3H6_PFRC2_(), Mole_fraction_C3H5-A_PFRC2_(), Mole_fraction_CC3H6_PFRC2_(), Mole_fraction_CH3CHCO_PFRC2_(), Mole_fraction_C3H4-P_PFRC2_(), Mole_fraction_C3H4-A_PFRC2_(), Mole_fraction_C3H3_PFRC2_(), Mole_fraction_CC3H4_PFRC2_(), Mole_fraction_C2HCHO_PFRC2_(), Mole_fraction_C3H5OH_PFRC2_(), Mole_fraction_SC3H5OH_PFRC2_(), Mole_fraction_IC3H5OH_PFRC2_(), Mole_fraction_CH3COCH3_PFRC2_(), Mole_fraction_C2H3CHO_PFRC2_(), Mole_fraction_C2H5CHO_PFRC2_(), Mole_fraction_C4H10_PFRC2_(), Mole_fraction_IC4H10_PFRC2_(), Mole_fraction_IC4H8_PFRC2_(), Mole_fraction_IC4H7_PFRC2_(), Mole_fraction_CVCYCCOC_PFRC2_(), Mole_fraction_CCYCCO-T1_PFRC2_(), Mole_fraction_C4H8-1_PFRC2_(), Mole_fraction_C4H71-3_PFRC2_(), Mole_fraction_SC3H5CHO_PFRC2_(), Mole_fraction_C4H8-2_PFRC2_(), Mole_fraction_C4H6_PFRC2_(), Mole_fraction_C4H5-2_PFRC2_(), Mole_fraction_C4H4_PFRC2_(), Mole_fraction_C4H3-I_PFRC2_(), Mole_fraction_C4H2_PFRC2_(), Mole_fraction_CHCC(CH2)CHCH2_PFRC2_(), Mole_fraction_CH2CHCHCHCCH_PFRC2_(), Mole_fraction_CYHEXDN13_PFRC2_(), Mole_fraction_CYHEXDN14_PFRC2_(), Mole_fraction_C6H8_PFRC2_(), Mole_fraction_CYPENTN-4MTHNE_PFRC2_(), Mole_fraction_C4H612_PFRC2_(), Mole_fraction_C4H6-2_PFRC2_(), Mole_fraction_H2C4O_PFRC2_(), Mole_fraction_C2H3COCH3_PFRC2_(), Mole_fraction_C5H10-1_PFRC2_(), Mole_fraction_C5H10-2_PFRC2_(), Mole_fraction_C5H81-3_PFRC2_(), Mole_fraction_BC5H10_PFRC2_(), Mole_fraction_CC5H10_PFRC2_(), Mole_fraction_AC5H10_PFRC2_(), Mole_fraction_B13DE2M_PFRC2_(), Mole_fraction_B12DE3M_PFRC2_(), Mole_fraction_L-C6H4_PFRC2_(), Mole_fraction_C-C6H4_PFRC2_(), Mole_fraction_C6H2_PFRC2_(), Mole_fraction_C6H6_PFRC2_(), Mole_fraction_FULVENE_PFRC2_(), Mole_fraction_C6H5OH_PFRC2_(), Mole_fraction_C6H5O_PFRC2_(), Mole_fraction_C5H6_PFRC2_(), Mole_fraction_C5H5_PFRC2_(), Mole_fraction_C5H6-L_PFRC2_(), Mole_fraction_CVCCJCVC_PFRC2_(), Mole_fraction_CVCCVCCJ_PFRC2_(), Mole_fraction_C5H5OH_PFRC2_(), Mole_fraction_C5H4O_PFRC2_(), Mole_fraction_OC5H7O_PFRC2_(), Mole_fraction_C7H6_PFRC2_(), Mole_fraction_C7H5_PFRC2_(), Mole_fraction_IND_PFRC2_(), Mole_fraction_C5H5CH3_PFRC2_(), Mole_fraction_C9H7_PFRC2_(), Mole_fraction_C9H6O_PFRC2_(), Mole_fraction_NAPH_PFRC2_(), Mole_fraction_FLUORENE_PFRC2_(), Mole_fraction_C14H10_PFRC2_(), Mole_fraction_C16H10_PFRC2_(), Molecular_weight_PFRC2_(kg/mole), Mass_density_PFRC2_(kg/m3), Unburned_hydrocarbons_PFRC2_(ppm), Volatile_organic_compounds_PFRC2_(ppm)
1.095000e+00, 4.628054e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.526139e-01, 1.314956e-01, -2.377241e+06, 1.614738e+03, -3.279871e+05, 1.614738e+03, 4.700009e+06, 3.716576e-03, 4.422285e-01, 6.140149e-06, 1.032248e-08, 2.143797e-01, 1.416806e-07, 1.792778e-12, 1.594510e-11, 2.619410e-01, 4.149569e-02, 3.585572e-02, 1.024476e-05, 8.057630e-07, 2.716190e-06, 7.995812e-08, 1.841290e-07, 1.417746e-05, 3.338719e-08, 1.757443e-04, 1.913012e-08, 2.592829e-10, 7.974539e-05, 8.607716e-05, 3.963663e-09, 1.212410e-12, 1.284913e-07, 6.922693e-08, 8.996462e-07, 7.625291e-09, 1.563280e-08, 4.977366e-07, 4.164495e-09, 1.856617e-09, 4.605917e-09, 5.938272e-07, 2.234370e-07, 1.333671e-08, 2.959595e-10, 1.203756e-09, 4.020157e-11, 1.580910e-11, 2.187620e-10, 2.120057e-10, 6.678860e-10, 4.428639e-11, 1.742793e-11, 6.913090e-12, 6.223316e-10, 1.479573e-11, 2.334497e-08, 1.948785e-07, 6.621112e-10, 2.462285e-11, 1.977711e-12, 4.204258e-10, 1.118701e-08, 3.221537e-11, 2.719890e-08, 4.250789e-11, 4.326663e-09, 6.046084e-13, 4.449432e-13, 1.978305e-13, 8.245654e-14, 4.381446e-13, 2.716820e-13, 7.747818e-10, 6.181405e-10, 8.088388e-12, 1.200512e-11, 7.208056e-13, 7.102444e-13, 2.253263e-11, 6.781191e-13, 4.686994e-13, 1.075800e-12, 1.992074e-11, 5.840293e-13, 6.295569e-13, 4.497652e-13, 1.264817e-13, 2.711974e-08, 3.819860e-11, 7.064614e-11, 4.093419e-13, 7.467150e-10, 2.953720e-11, 6.236015e-08, 1.008800e-12, 3.141046e-12, 5.599799e-13, 1.954628e-13, 1.157110e-06, 5.217759e-14, 2.255875e-14, 3.033929e-11, 1.545935e-12, 2.576733e-12, 3.643820e-14, 9.649210e-07, 7.706082e-07, 3.648163e-07, 6.534198e-07, 1.460823e-02, 5.113988e+00, 3.645802e+04, 3.663003e+04
1.107000e+00, 4.675449e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.537733e-01, 1.314956e-01, -2.355690e+06, 1.617685e+03, -3.279871e+05, 1.617685e+03, 4.700009e+06, 3.706348e-03, 4.447140e-01, 6.349343e-06, 9.903972e-09, 2.128196e-01, 1.458270e-07, 1.724829e-12, 1.524848e-11, 2.630236e-01, 4.096662e-02, 3.440672e-02, 1.010867e-05, 7.820111e-07, 2.730349e-06, 8.219572e-08, 1.831434e-07, 1.311374e-05, 3.167607e-08, 1.647708e-04, 1.849886e-08, 2.421819e-10, 7.585965e-05, 8.230987e-05, 3.665164e-09, 1.174078e-12, 1.215523e-07, 6.523619e-08, 8.776177e-07, 7.320951e-09, 1.392222e-08, 4.487622e-07, 3.826186e-09, 1.680788e-09, 4.296421e-09, 5.446771e-07, 2.051224e-07, 1.249055e-08, 2.748483e-10, 1.153504e-09, 3.627015e-11, 1.429923e-11, 1.979629e-10, 1.949471e-10, 6.248594e-10, 4.066108e-11, 1.494436e-11, 5.921713e-12, 5.387187e-10, 1.304707e-11, 2.328062e-08, 1.943422e-07, 5.744117e-10, 2.170431e-11, 1.779420e-12, 3.641041e-10, 9.813058e-09, 2.897464e-11, 2.430933e-08, 3.904792e-11, 3.944359e-09, 5.046168e-13, 3.722483e-13, 1.608598e-13, 6.708856e-14, 3.595183e-13, 2.220739e-13, 6.836878e-10, 5.441155e-10, 7.289986e-12, 1.078063e-11, 6.021528e-13, 5.923756e-13, 1.902159e-11, 5.646781e-13, 3.910091e-13, 8.967567e-13, 1.678704e-11, 4.954373e-13, 5.465621e-13, 4.044483e-13, 1.115430e-13, 2.377391e-08, 3.345231e-11, 6.168378e-11, 3.634555e-13, 6.316931e-10, 2.537447e-11, 6.061348e-08, 8.637749e-13, 2.690727e-12, 4.740212e-13, 1.714578e-13, 1.153714e-06, 4.204530e-14, 1.840318e-14, 2.974628e-11, 1.307634e-12, 2.573498e-12, 3.579913e-14, 9.286172e-07, 7.689598e-07, 3.638133e-07, 6.516230e-07, 1.456803e-02, 5.090624e+00, 3.497643e+04, 3.514058e+04
1.119000e+00, 4.722628e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.549382e-01, 1.314956e-01, -2.354317e+06, 1.620678e+03, -3.279871e+05, 1.620678e+03, 4.700009e+06, 3.696238e-03, 4.471719e-01, 6.567772e-06, 9.367579e-09, 2.112768e-01, 1.501757e-07, 1.665212e-12, 1.461567e-11, 2.640926e-01, 4.044467e-02, 3.297402e-02, 9.965635e-06, 7.582956e-07, 2.744283e-06, 8.450697e-08, 1.821463e-07, 1.210101e-05, 2.999231e-08, 1.541633e-04, 1.785939e-08, 2.258068e-10, 7.209556e-05, 7.857577e-05, 3.382102e-09, 1.136109e-12, 1.148409e-07, 6.136718e-08, 8.552764e-07, 7.019296e-09, 1.235532e-08, 4.033491e-07, 3.505383e-09, 1.516948e-09, 3.999318e-09, 4.981949e-07, 1.877839e-07, 1.166915e-08, 2.545664e-10, 1.103400e-09, 3.263064e-11, 1.289947e-11, 1.786345e-10, 1.788358e-10, 5.834323e-10, 3.724954e-11, 1.275454e-11, 5.049127e-12, 4.643202e-10, 1.145924e-11, 2.321702e-08, 1.938121e-07, 4.962085e-10, 1.905445e-11, 1.596081e-12, 3.139624e-10, 8.572581e-09, 2.596841e-11, 2.164758e-08, 3.575393e-11, 3.584196e-09, 4.184081e-13, 3.095212e-13, 1.297893e-13, 5.417324e-14, 2.928355e-13, 1.801769e-13, 6.009355e-10, 4.770613e-10, 6.549877e-12, 9.649660e-12, 5.002490e-13, 4.911482e-13, 1.596970e-11, 4.671758e-13, 3.242861e-13, 7.431594e-13, 1.407157e-11, 4.181333e-13, 4.735814e-13, 3.648233e-13, 9.812936e-14, 2.091907e-08, 2.937590e-11, 5.406562e-11, 3.240461e-13, 5.318250e-10, 2.170282e-11, 5.887937e-08, 7.360972e-13, 2.294071e-12, 3.994102e-13, 1.498220e-13, 1.150348e-06, 3.353392e-14, 1.489680e-14, 2.918434e-11, 1.105807e-12, 2.570314e-12, 3.502743e-14, 8.918988e-07, 7.672902e-07, 3.628219e-07, 6.498468e-07, 1.452829e-02, 5.067363e+00, 3.351207e+04, 3.366859e+04
1.131000e+00, 4.769591e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.561093e-01, 1.314956e-01, -2.346075e+06, 1.623722e+03, -3.279871e+05, 1.623722e+03, 4.700009e+06, 3.686249e-03, 4.496017e-01, 6.796284e-06, 8.827560e-09, 2.097516e-01, 1.547488e-07, 1.609306e-12, 1.400513e-11, 2.651478e-01, 3.992971e-02, 3.155782e-02, 9.815719e-06, 7.346270e-07, 2.757983e-06, 8.689818e-08, 1.811368e-07, 1.113853e-05, 2.833770e-08, 1.439238e-04, 1.721283e-08, 2.102398e-10, 6.845113e-05, 7.487954e-05, 3.114111e-09, 1.098371e-12, 1.083538e-07, 5.762051e-08, 8.326332e-07, 6.720704e-09, 1.092559e-08, 3.613536e-07, 3.201850e-09, 1.364681e-09, 3.714552e-09, 4.543487e-07, 1.714110e-07, 1.087352e-08, 2.351285e-10, 1.053523e-09, 2.927012e-11, 1.160472e-11, 1.607234e-10, 1.636486e-10, 5.435995e-10, 3.404489e-11, 1.083653e-11, 4.285970e-12, 3.985123e-10, 1.002404e-11, 2.315416e-08, 1.932883e-07, 4.268488e-10, 1.665931e-11, 1.427063e-12, 2.695866e-10, 7.458625e-09, 2.318988e-11, 1.920531e-08, 3.262714e-11, 3.245973e-09, 3.449798e-13, 2.559681e-13, 1.040956e-13, 4.348814e-14, 2.371110e-13, 1.453260e-13, 5.261144e-10, 4.166222e-10, 5.866169e-12, 8.608657e-12, 4.134875e-13, 4.051209e-13, 1.334177e-11, 3.844179e-13, 2.675706e-13, 6.127415e-13, 1.173875e-11, 3.511987e-13, 4.098607e-13, 3.303984e-13, 8.615742e-14, 1.849694e-08, 2.589570e-11, 4.762984e-11, 2.903703e-13, 4.458133e-10, 1.848469e-11, 5.715775e-08, 6.243935e-13, 1.946853e-12, 3.351703e-13, 1.304257e-13, 1.147010e-06, 2.654279e-14, 1.198159e-14, 2.864850e-11, 9.368035e-13, 2.566971e-12, 3.422365e-14, 8.547867e-07, 7.656018e-07, 3.618420e-07, 6.480916e-07, 1.448903e-02, 5.044191e+00, 3.206512e+04, 3.221426e+04
1.143000e+00, 4.816338e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.572875e-01, 1.314956e-01, -2.278426e+06, 1.626826e+03, -3.279871e+05, 1.626826e+03, 4.700009e+06, 3.676382e-03, 4.520025e-01, 7.035922e-06, 8.491302e-09, 2.082447e-01, 1.595742e-07, 1.549157e-12, 1.334674e-11, 2.661895e-01, 3.942150e-02, 3.015840e-02, 9.658969e-06, 7.110203e-07, 2.771442e-06, 8.937687e-08, 1.801144e-07, 1.022522e-05, 2.671484e-08, 1.340554e-04, 1.656065e-08, 1.956487e-10, 6.492401e-05, 7.122727e-05, 2.860715e-09, 1.060617e-12, 1.020872e-07, 5.399778e-08, 8.097032e-07, 6.425666e-09, 9.624407e-09, 3.225650e-07, 2.915262e-09, 1.223367e-09, 3.442050e-09, 4.130920e-07, 1.559873e-07, 1.010503e-08, 2.165506e-10, 1.003972e-09, 2.617040e-11, 1.040808e-11, 1.441585e-10, 1.493542e-10, 5.053548e-10, 3.103851e-11, 9.162650e-12, 3.620109e-12, 3.404652e-10, 8.730374e-12, 2.309207e-08, 1.927709e-07, 3.654587e-10, 1.450132e-11, 1.271476e-12, 2.304236e-10, 6.462512e-09, 2.063083e-11, 1.697199e-08, 2.967042e-11, 2.929497e-09, 2.833527e-13, 2.107016e-13, 8.332014e-14, 3.482641e-14, 1.914488e-13, 1.169083e-13, 4.586786e-10, 3.623215e-10, 5.236620e-12, 7.652732e-12, 3.398874e-13, 3.326177e-13, 1.109525e-11, 3.152680e-13, 2.197326e-13, 5.028301e-13, 9.743566e-12, 2.934500e-13, 3.544591e-13, 3.005511e-13, 7.552685e-14, 1.643184e-08, 2.291917e-11, 4.217094e-11, 2.614928e-13, 3.720516e-10, 1.567564e-11, 5.544859e-08, 5.269896e-13, 1.643923e-12, 2.802029e-13, 1.131176e-13, 1.143701e-06, 2.106736e-14, 9.606887e-15, 2.813646e-11, 7.966293e-13, 2.563438e-12, 3.361013e-14, 8.172850e-07, 7.638977e-07, 3.608740e-07, 6.463577e-07, 1.445025e-02, 5.021092e+00, 3.063590e+04, 3.077789e+04
1.155000e+00, 4.862872e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.584728e-01, 1.314956e-01, -2.257596e+06, 1.629989e+03, -3.279871e+05, 1.629989e+03, 4.700009e+06, 3.666638e-03, 4.543735e-01, 7.287087e-06, 8.070158e-09, 2.067566e-01, 1.646629e-07, 1.496477e-12, 1.274524e-11, 2.672176e-01, 3.891998e-02, 2.877611e-02, 9.494989e-06, 6.874603e-07, 2.784653e-06, 9.194474e-08, 1.790814e-07, 9.359369e-06, 2.512443e-08, 1.245495e-04, 1.590259e-08, 1.817148e-10, 6.151172e-05, 6.761703e-05, 2.621234e-09, 1.023143e-12, 9.603246e-08, 5.049620e-08, 7.864700e-07, 6.133756e-09, 8.440725e-09, 2.868196e-07, 2.645188e-09, 1.092512e-09, 3.181361e-09, 3.742958e-07, 1.414683e-07, 9.363022e-09, 1.987999e-10, 9.547384e-10, 2.331616e-11, 9.304337e-12, 1.288488e-10, 1.359061e-10, 4.686452e-10, 2.821831e-11, 7.699593e-12, 3.038634e-12, 2.892113e-10, 7.565804e-12, 2.303075e-08, 1.922600e-07, 3.111648e-10, 1.255976e-11, 1.128425e-12, 1.958183e-10, 5.570229e-09, 1.827725e-11, 1.493158e-08, 2.687852e-11, 2.633585e-09, 2.306184e-13, 1.720025e-13, 6.585703e-14, 2.755183e-14, 1.528485e-13, 9.295824e-14, 3.979195e-10, 3.135249e-10, 4.656901e-12, 6.775340e-12, 2.772700e-13, 2.707643e-13, 9.157159e-12, 2.560516e-13, 1.789274e-13, 4.091530e-13, 8.028802e-12, 2.435370e-13, 3.062575e-13, 2.745864e-13, 6.609942e-14, 1.464834e-08, 2.035726e-11, 3.746855e-11, 2.365420e-13, 3.085255e-10, 1.322309e-11, 5.375179e-08, 4.421810e-13, 1.380031e-12, 2.328321e-13, 9.762919e-14, 1.140421e-06, 1.643721e-14, 7.617527e-15, 2.760788e-11, 6.774294e-13, 2.557403e-12, 3.284043e-14, 7.794145e-07, 7.621812e-07, 3.599180e-07, 6.446455e-07, 1.441195e-02, 4.998066e+00, 2.922473e+04, 2.935980e+04
1.167000e+00, 4.909192e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.596650e-01, 1.314956e-01, -2.260020e+06, 1.633213e+03, -3.279871e+05, 1.633213e+03, 4.700009e+06, 3.657023e-03, 4.567140e-01, 7.550464e-06, 7.587024e-09, 2.052878e-01, 1.700323e-07, 1.449546e-12, 1.218415e-11, 2.682318e-01, 3.842529e-02, 2.741145e-02, 9.323128e-06, 6.639182e-07, 2.797585e-06, 9.460572e-08, 1.780384e-07, 8.540247e-06, 2.356672e-08, 1.154010e-04, 1.523789e-08, 1.684471e-10, 5.821197e-05, 6.404591e-05, 2.395231e-09, 9.858355e-13, 9.018324e-08, 4.711166e-08, 7.629022e-07, 5.844381e-09, 7.368900e-09, 2.539741e-07, 2.390998e-09, 9.716454e-10, 2.932168e-09, 3.378607e-07, 1.278177e-07, 8.646474e-09, 1.818508e-10, 9.057988e-10, 2.069410e-11, 8.288711e-12, 1.147290e-10, 1.232834e-10, 4.334352e-10, 2.557940e-11, 6.431323e-12, 2.535919e-12, 2.442906e-10, 6.521525e-12, 2.297022e-08, 1.917558e-07, 2.634618e-10, 1.081999e-11, 9.973318e-13, 1.654786e-10, 4.775350e-09, 1.611665e-11, 1.307135e-08, 2.424297e-11, 2.357073e-09, 1.862319e-13, 1.393101e-13, 5.164585e-14, 2.162500e-14, 1.210635e-13, 7.333137e-14, 3.433891e-10, 2.698658e-10, 4.123517e-12, 5.972621e-12, 2.246147e-13, 2.188947e-13, 7.506062e-12, 2.065438e-13, 1.446960e-13, 3.306287e-13, 6.570671e-12, 2.007447e-13, 2.643823e-13, 2.518474e-13, 5.773929e-14, 1.310277e-08, 1.814372e-11, 3.341173e-11, 2.148053e-13, 2.543201e-10, 1.109243e-11, 5.206734e-08, 3.687272e-13, 1.151346e-12, 1.924373e-13, 8.382660e-14, 1.137171e-06, 1.271331e-14, 5.987165e-15, 2.705780e-11, 5.776564e-13, 2.548113e-12, 3.204836e-14, 7.412345e-07, 7.604557e-07, 3.589745e-07, 6.429557e-07, 1.437416e-02, 4.975120e+00, 2.783209e+04, 2.796046e+04
1.179000e+00, 4.955299e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.608642e-01, 1.314956e-01, -2.233326e+06, 1.636500e+03, -3.279871e+05, 1.636500e+03, 4.700009e+06, 3.647538e-03, 4.590228e-01, 7.827092e-06, 7.200949e-09, 2.038391e-01, 1.757095e-07, 1.402482e-12, 1.161000e-11, 2.692320e-01, 3.793744e-02, 2.606491e-02, 9.143139e-06, 6.403981e-07, 2.810223e-06, 9.736704e-08, 1.769847e-07, 7.766912e-06, 2.204280e-08, 1.066118e-04, 1.456690e-08, 1.559648e-10, 5.502262e-05, 6.051705e-05, 2.182318e-09, 9.485338e-13, 8.453643e-08, 4.384389e-08, 7.389997e-07, 5.557656e-09, 6.402060e-09, 2.238795e-07, 2.152433e-09, 8.603351e-10, 2.694421e-09, 3.037642e-07, 1.150280e-07, 7.956454e-09, 1.657212e-10, 8.572093e-10, 1.829155e-11, 7.355827e-12, 1.017504e-10, 1.114601e-10, 3.997191e-10, 2.311312e-11, 5.338256e-12, 2.102626e-12, 2.051180e-10, 5.590160e-12, 2.291051e-08, 1.912585e-07, 2.217348e-10, 9.268798e-12, 8.775486e-13, 1.390022e-10, 4.071328e-09, 1.414297e-11, 1.138474e-08, 2.176484e-11, 2.099867e-09, 1.493253e-13, 1.120256e-13, 4.020265e-14, 1.684758e-14, 9.518364e-14, 5.742449e-14, 2.947288e-10, 2.310309e-10, 3.635126e-12, 5.241245e-12, 1.806106e-13, 1.756718e-13, 6.110905e-12, 1.654227e-13, 1.161598e-13, 2.652377e-13, 5.340414e-12, 1.643439e-13, 2.283592e-13, 2.320733e-13, 5.039440e-14, 1.176647e-08, 1.623900e-11, 2.991969e-11, 1.959271e-13, 2.084000e-10, 9.254535e-12, 5.039521e-08, 3.055372e-13, 9.545041e-13, 1.581919e-13, 7.161069e-14, 1.133951e-06, 9.765890e-15, 4.670087e-15, 2.648977e-11, 4.944882e-13, 2.535683e-12, 3.125531e-14, 7.027882e-07, 7.587245e-07, 3.580438e-07, 6.412888e-07, 1.433688e-02, 4.952249e+00, 2.645846e+04, 2.658037e+04
1.191000e+00, 5.001194e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.620708e-01, 1.314956e-01, -2.231869e+06, 1.639856e+03, -3.279871e+05, 1.639856e+03, 4.700009e+06, 3.638189e-03, 4.612989e-01, 8.117972e-06, 6.747799e-09, 2.024112e-01, 1.817224e-07, 1.362052e-12, 1.108513e-11, 2.702178e-01, 3.745637e-02, 2.473703e-02, 8.954770e-06, 6.168941e-07, 2.822550e-06, 1.002348e-07, 1.759211e-07, 7.038258e-06, 2.055451e-08, 9.817973e-05, 1.389046e-08, 1.440956e-10, 5.194162e-05, 5.703304e-05, 1.982026e-09, 9.113747e-13, 7.908720e-08, 4.069232e-08, 7.147599e-07, 5.273623e-09, 5.532573e-09, 1.964015e-07, 1.929141e-09, 7.581637e-10, 2.467886e-09, 2.719130e-07, 1.030672e-07, 7.293125e-09, 1.503973e-10, 8.090247e-10, 1.609654e-11, 6.501600e-12, 8.984486e-11, 1.004061e-10, 3.674732e-10, 2.081296e-11, 4.399574e-12, 1.731506e-12, 1.710772e-10, 4.761882e-12, 2.285164e-08, 1.907682e-07, 1.853964e-10, 7.890507e-12, 7.684406e-13, 1.159915e-10, 3.449220e-09, 1.234494e-11, 9.858803e-09, 1.944107e-11, 1.861130e-09, 1.185718e-13, 8.922639e-14, 3.096491e-14, 1.298781e-14, 7.407055e-14, 4.450474e-14, 2.514093e-10, 1.965643e-10, 3.188518e-12, 4.576391e-12, 1.440159e-13, 1.397783e-13, 4.933962e-12, 1.313272e-13, 9.245601e-14, 2.109469e-13, 4.304831e-12, 1.334620e-13, 1.973702e-13, 2.148143e-13, 4.395574e-14, 1.060035e-08, 1.459116e-11, 2.688462e-11, 1.794207e-13, 1.695936e-10, 7.673660e-12, 4.873539e-08, 2.513790e-13, 7.857034e-13, 1.292365e-13, 6.080652e-14, 1.130760e-06, 7.405988e-15, 3.601670e-15, 2.588343e-11, 4.248343e-13, 2.518658e-12, 3.040844e-14, 6.641320e-07, 7.569909e-07, 3.571263e-07, 6.396455e-07, 1.430013e-02, 4.929447e+00, 2.510442e+04, 2.522006e+04
1.203000e+00, 5.046877e+00, 1.130973e+00, 1.017876e-01, 1.130973e+00, 2.632853e-01, 1.314956e-01, -2.163709e+06, 1.643284e+03, -3.279871e+05, 1.643284e+03, 4.700009e+06, 3.628978e-03, 4.635410e-01, 8.424225e-06, 6.482238e-09, 2.010050e-01, 1.881021e-07, 1.317177e-12, 1.050389e-11, 2.711892e-01, 3.698209e-02, 2.342843e-02, 8.757770e-06, 5.934097e-07, 2.834550e-06, 1.032161e-07, 1.748476e-07, 6.353446e-06, 1.910376e-08, 9.010671e-05, 1.320935e-08, 1.330172e-10, 4.896690e-05, 5.359738e-05, 1.794019e-09, 8.741337e-13, 7.383335e-08, 3.765723e-08, 6.901843e-07, 4.992393e-09, 4.754552e-09, 1.713774e-07, 1.720697e-09, 6.646269e-10, 2.252526e-09, 2.422710e-07, 9.192149e-08, 6.657002e-09, 1.358846e-10, 7.613060e-10, 1.409589e-11, 5.720854e-12, 7.896328e-11, 9.009909e-11, 3.366968e-10, 1.867166e-11, 3.600155e-12, 1.414834e-12, 1.417192e-10, 4.030456e-12, 2.279364e-08, 1.902852e-07, 1.539257e-10, 6.673383e-12, 6.693544e-13, 9.611376e-11, 2.903734e-09, 1.071563e-11, 8.486761e-09, 1.727040e-11, 1.640515e-09, 9.349059e-14, 7.054845e-14, 2.368845e-14, 9.943541e-15, 5.722932e-14, 3.425152e-14, 2.131237e-10, 1.662070e-10, 2.782246e-12, 3.974943e-12, 1.138563e-13, 1.103298e-13, 3.954159e-12, 1.034912e-13, 7.299881e-14, 1.664731e-13, 3.443851e-12, 1.075567e-13, 1.709657e-13, 1.997214e-13, 3.835362e-14, 9.579843e-09, 1.316114e-11, 2.424206e-11, 1.648922e-13, 1.371308e-10, 6.324933e-12, 4.708784e-08, 2.053427e-13, 6.421319e-13, 1.049714e-13, 5.133206e-14, 1.127601e-06, 5.595510e-15, 2.758719e-15, 2.525037e-11, 3.668710e-13, 2.497418e-12, 2.956213e-14, 6.253236e-07, 7.552582e-07, 3.562223e-07, 6.380266e-07, 1.426392e-02, 4.906709e+00, 2.377055e+04, 2.388015e+04
