Distance_PFRC3_(m), Plug_flow_residence_time_PFRC3_(sec), Internal_surface_area_per_unit_distance_PFRC3_(m), Cross-section_area_PFRC3_(m2), External_surface_area_per_unit_distance_PFRC3_(m), Velocity_PFRC3_(m/sec), Exit_mass_flow_rate_PFRC3_(kg/sec), Volumetric_heat_production_rate_PFRC3_(J/m3-sec), Surface_temperature_PFRC3_(K), Temperature_PFRC3_(K), Pressure_PFRC3_(Pa), Mole_fraction_N2_PFRC3_(), Mole_fraction_H2_PFRC3_(), Mole_fraction_H_PFRC3_(), Mole_fraction_O2_PFRC3_(), Mole_fraction_H2O_PFRC3_(), Mole_fraction_OH_PFRC3_(), Mole_fraction_HO2_PFRC3_(), Mole_fraction_CO_PFRC3_(), Mole_fraction_CO2_PFRC3_(), Mole_fraction_CH4_PFRC3_(), Mole_fraction_CH3_PFRC3_(), Mole_fraction_CH3OH_PFRC3_(), Mole_fraction_CH2O_PFRC3_(), Mole_fraction_HCO_PFRC3_(), Mole_fraction_HOCHO_PFRC3_(), Mole_fraction_C2H6_PFRC3_(), Mole_fraction_C2H5_PFRC3_(), Mole_fraction_C2H4_PFRC3_(), Mole_fraction_C2H3_PFRC3_(), Mole_fraction_CHOCHO_PFRC3_(), Mole_fraction_CHCHO_PFRC3_(), Mole_fraction_C2H2_PFRC3_(), Mole_fraction_CH3CHO_PFRC3_(), Mole_fraction_C2H3OH_PFRC3_(), Mole_fraction_CH2CO_PFRC3_(), Mole_fraction_HCCOH_PFRC3_(), Mole_fraction_C3H8_PFRC3_(), Mole_fraction_C3H6_PFRC3_(), Mole_fraction_C3H5-A_PFRC3_(), Mole_fraction_CH3CHCO_PFRC3_(), Mole_fraction_C3H4-P_PFRC3_(), Mole_fraction_C3H4-A_PFRC3_(), Mole_fraction_C3H3_PFRC3_(), Mole_fraction_CCYCCO-T1_PFRC3_(), Mole_fraction_C4H6_PFRC3_(), Mole_fraction_C4H4_PFRC3_(), Mole_fraction_C4H3-I_PFRC3_(), Mole_fraction_C4H2_PFRC3_(), Mole_fraction_C4H612_PFRC3_(), Mole_fraction_C4H6-2_PFRC3_(), Mole_fraction_H2C4O_PFRC3_(), Mole_fraction_L-C6H4_PFRC3_(), Mole_fraction_C-C6H4_PFRC3_(), Mole_fraction_C6H2_PFRC3_(), Mole_fraction_C6H6_PFRC3_(), Mole_fraction_FULVENE_PFRC3_(), Mole_fraction_C6H5OH_PFRC3_(), Mole_fraction_C6H5O_PFRC3_(), Mole_fraction_C5H6_PFRC3_(), Mole_fraction_C5H5_PFRC3_(), Mole_fraction_C5H4O_PFRC3_(), Mole_fraction_OC5H7O_PFRC3_(), Mole_fraction_IND_PFRC3_(), Mole_fraction_C9H7_PFRC3_(), Mole_fraction_C9H6O_PFRC3_(), Molecular_weight_PFRC3_(kg/mole), Mass_density_PFRC3_(kg/m3), Unburned_hydrocarbons_PFRC3_(ppm), Volatile_organic_compounds_PFRC3_(ppm)
8.600000e-03, 8.360032e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.240902e+06, 1.729821e+03, 1.729821e+03, 4.700000e+06, 3.531341e-03, 4.780095e-01, 1.971511e-05, 3.752873e-08, 1.955849e-01, 5.187159e-07, 7.755766e-11, 2.766107e-01, 3.242799e-02, 1.354328e-02, 1.144675e-05, 5.999317e-07, 2.963468e-06, 1.880160e-07, 1.567165e-07, 3.231929e-06, 2.341183e-08, 8.630734e-05, 3.188309e-08, 1.793725e-10, 6.111670e-05, 1.023310e-04, 6.008885e-08, 5.101865e-08, 7.411903e-07, 1.413906e-08, 2.005559e-09, 1.170012e-07, 2.140573e-09, 2.408167e-09, 3.090006e-07, 1.208679e-07, 1.627567e-08, 2.647428e-08, 3.715531e-09, 1.826693e-08, 8.425361e-11, 7.090270e-09, 3.807346e-10, 5.238975e-10, 1.171752e-11, 4.026406e-11, 8.534284e-11, 1.260730e-11, 2.069033e-06, 3.432723e-09, 6.180630e-09, 6.895197e-11, 1.890640e-09, 1.696146e-10, 2.162342e-13, 4.029371e-08, 3.909953e-11, 3.686625e-12, 3.308751e-14, 1.398685e-02, 4.570690e+00, 1.395288e+04, 1.408110e+04
8.700000e-03, 8.457238e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.292128e+06, 1.729820e+03, 1.729820e+03, 4.700000e+06, 3.531339e-03, 4.780079e-01, 1.971309e-05, 3.612545e-08, 1.955860e-01, 5.186640e-07, 7.465359e-11, 2.766135e-01, 3.242584e-02, 1.354365e-02, 1.144591e-05, 5.998762e-07, 2.963449e-06, 1.879995e-07, 1.567255e-07, 3.226500e-06, 2.334601e-08, 8.606090e-05, 3.178353e-08, 1.754897e-10, 6.111480e-05, 1.020122e-04, 5.998679e-08, 5.087200e-08, 7.408491e-07, 1.409497e-08, 1.999786e-09, 1.166526e-07, 2.133830e-09, 2.400451e-09, 3.080184e-07, 1.204821e-07, 1.622213e-08, 2.647426e-08, 3.695692e-09, 1.815116e-08, 8.370804e-11, 7.043655e-09, 3.789871e-10, 5.213189e-10, 1.164037e-11, 3.992040e-11, 8.484758e-11, 1.246992e-11, 2.057945e-06, 3.414229e-09, 6.147247e-09, 6.857575e-11, 1.880436e-09, 1.686939e-10, 2.129487e-13, 4.029367e-08, 3.877154e-11, 3.655653e-12, 3.280261e-14, 1.398684e-02, 4.570691e+00, 1.395203e+04, 1.408024e+04
8.800000e-03, 8.554443e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.343192e+06, 1.729818e+03, 1.729818e+03, 4.700000e+06, 3.531336e-03, 4.780064e-01, 1.971108e-05, 3.472218e-08, 1.955872e-01, 5.186120e-07, 7.174953e-11, 2.766163e-01, 3.242369e-02, 1.354401e-02, 1.144506e-05, 5.998208e-07, 2.963430e-06, 1.879829e-07, 1.567345e-07, 3.221070e-06, 2.328020e-08, 8.581446e-05, 3.168396e-08, 1.716070e-10, 6.111291e-05, 1.016933e-04, 5.988474e-08, 5.072535e-08, 7.405078e-07, 1.405088e-08, 1.994013e-09, 1.163039e-07, 2.127088e-09, 2.392735e-09, 3.070362e-07, 1.200963e-07, 1.616860e-08, 2.647424e-08, 3.675852e-09, 1.803538e-08, 8.316248e-11, 6.997041e-09, 3.772396e-10, 5.187404e-10, 1.156322e-11, 3.957673e-11, 8.435232e-11, 1.233253e-11, 2.046857e-06, 3.395735e-09, 6.113864e-09, 6.819953e-11, 1.870232e-09, 1.677733e-10, 2.096633e-13, 4.029363e-08, 3.844354e-11, 3.624680e-12, 3.251771e-14, 1.398683e-02, 4.570691e+00, 1.395118e+04, 1.407938e+04
8.900000e-03, 8.651649e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.394095e+06, 1.729817e+03, 1.729817e+03, 4.700000e+06, 3.531334e-03, 4.780049e-01, 1.970906e-05, 3.331891e-08, 1.955883e-01, 5.185600e-07, 6.884547e-11, 2.766190e-01, 3.242155e-02, 1.354438e-02, 1.144422e-05, 5.997653e-07, 2.963411e-06, 1.879664e-07, 1.567436e-07, 3.215640e-06, 2.321439e-08, 8.556802e-05, 3.158440e-08, 1.677242e-10, 6.111101e-05, 1.013745e-04, 5.978269e-08, 5.057869e-08, 7.401665e-07, 1.400679e-08, 1.988239e-09, 1.159553e-07, 2.120345e-09, 2.385019e-09, 3.060540e-07, 1.197104e-07, 1.611507e-08, 2.647422e-08, 3.656013e-09, 1.791960e-08, 8.261692e-11, 6.950427e-09, 3.754920e-10, 5.161618e-10, 1.148607e-11, 3.923307e-11, 8.385706e-11, 1.219515e-11, 2.035770e-06, 3.377242e-09, 6.080480e-09, 6.782331e-11, 1.860028e-09, 1.668527e-10, 2.063779e-13, 4.029359e-08, 3.811555e-11, 3.593708e-12, 3.223281e-14, 1.398682e-02, 4.570692e+00, 1.395033e+04, 1.407853e+04
9.000000e-03, 8.748854e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.444836e+06, 1.729815e+03, 1.729815e+03, 4.700000e+06, 3.531331e-03, 4.780034e-01, 1.970704e-05, 3.191564e-08, 1.955894e-01, 5.185081e-07, 6.594141e-11, 2.766218e-01, 3.241940e-02, 1.354474e-02, 1.144337e-05, 5.997099e-07, 2.963392e-06, 1.879499e-07, 1.567526e-07, 3.210210e-06, 2.314858e-08, 8.532158e-05, 3.148484e-08, 1.638415e-10, 6.110911e-05, 1.010557e-04, 5.968063e-08, 5.043204e-08, 7.398253e-07, 1.396271e-08, 1.982466e-09, 1.156066e-07, 2.113602e-09, 2.377304e-09, 3.050718e-07, 1.193246e-07, 1.606153e-08, 2.647420e-08, 3.636173e-09, 1.780382e-08, 8.207136e-11, 6.903812e-09, 3.737445e-10, 5.135833e-10, 1.140892e-11, 3.888940e-11, 8.336181e-11, 1.205776e-11, 2.024682e-06, 3.358748e-09, 6.047097e-09, 6.744710e-11, 1.849825e-09, 1.659320e-10, 2.030924e-13, 4.029355e-08, 3.778756e-11, 3.562736e-12, 3.194791e-14, 1.398680e-02, 4.570692e+00, 1.394948e+04, 1.407767e+04
9.100000e-03, 8.846060e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.495416e+06, 1.729814e+03, 1.729814e+03, 4.700000e+06, 3.531328e-03, 4.780019e-01, 1.970503e-05, 3.051237e-08, 1.955906e-01, 5.184561e-07, 6.303736e-11, 2.766245e-01, 3.241726e-02, 1.354511e-02, 1.144253e-05, 5.996545e-07, 2.963373e-06, 1.879333e-07, 1.567616e-07, 3.204780e-06, 2.308277e-08, 8.507514e-05, 3.138527e-08, 1.599588e-10, 6.110722e-05, 1.007368e-04, 5.957858e-08, 5.028539e-08, 7.394840e-07, 1.391862e-08, 1.976693e-09, 1.152579e-07, 2.106860e-09, 2.369588e-09, 3.040896e-07, 1.189388e-07, 1.600800e-08, 2.647418e-08, 3.616334e-09, 1.768805e-08, 8.152580e-11, 6.857198e-09, 3.719970e-10, 5.110047e-10, 1.133178e-11, 3.854574e-11, 8.286655e-11, 1.192038e-11, 2.013594e-06, 3.340254e-09, 6.013714e-09, 6.707088e-11, 1.839621e-09, 1.650114e-10, 1.998070e-13, 4.029352e-08, 3.745956e-11, 3.531764e-12, 3.166301e-14, 1.398679e-02, 4.570693e+00, 1.394863e+04, 1.407682e+04
9.200000e-03, 8.943266e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.545834e+06, 1.729812e+03, 1.729812e+03, 4.700000e+06, 3.531326e-03, 4.780003e-01, 1.970301e-05, 2.910911e-08, 1.955917e-01, 5.184042e-07, 6.013331e-11, 2.766273e-01, 3.241511e-02, 1.354547e-02, 1.144168e-05, 5.995990e-07, 2.963354e-06, 1.879168e-07, 1.567707e-07, 3.199350e-06, 2.301696e-08, 8.482870e-05, 3.128571e-08, 1.560760e-10, 6.110532e-05, 1.004180e-04, 5.947652e-08, 5.013874e-08, 7.391428e-07, 1.387453e-08, 1.970919e-09, 1.149093e-07, 2.100117e-09, 2.361872e-09, 3.031073e-07, 1.185530e-07, 1.595447e-08, 2.647416e-08, 3.596494e-09, 1.757227e-08, 8.098025e-11, 6.810584e-09, 3.702495e-10, 5.084262e-10, 1.125463e-11, 3.820208e-11, 8.237130e-11, 1.178299e-11, 2.002507e-06, 3.321761e-09, 5.980331e-09, 6.669466e-11, 1.829417e-09, 1.640908e-10, 1.965216e-13, 4.029348e-08, 3.713157e-11, 3.500792e-12, 3.137811e-14, 1.398678e-02, 4.570693e+00, 1.394778e+04, 1.407596e+04
9.300000e-03, 9.040471e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.596091e+06, 1.729811e+03, 1.729811e+03, 4.700000e+06, 3.531323e-03, 4.779988e-01, 1.970099e-05, 2.770584e-08, 1.955928e-01, 5.183522e-07, 5.722927e-11, 2.766301e-01, 3.241296e-02, 1.354584e-02, 1.144084e-05, 5.995436e-07, 2.963335e-06, 1.879002e-07, 1.567797e-07, 3.193921e-06, 2.295114e-08, 8.458226e-05, 3.118615e-08, 1.521933e-10, 6.110342e-05, 1.000992e-04, 5.937447e-08, 4.999209e-08, 7.388015e-07, 1.383045e-08, 1.965146e-09, 1.145606e-07, 2.093374e-09, 2.354156e-09, 3.021251e-07, 1.181671e-07, 1.590094e-08, 2.647414e-08, 3.576655e-09, 1.745649e-08, 8.043469e-11, 6.763969e-09, 3.685020e-10, 5.058477e-10, 1.117748e-11, 3.785842e-11, 8.187604e-11, 1.164561e-11, 1.991419e-06, 3.303267e-09, 5.946948e-09, 6.631845e-11, 1.819213e-09, 1.631702e-10, 1.932362e-13, 4.029344e-08, 3.680358e-11, 3.469820e-12, 3.109321e-14, 1.398677e-02, 4.570694e+00, 1.394693e+04, 1.407511e+04
9.400000e-03, 9.137677e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028748e+01, 5.265401e+00, -1.646186e+06, 1.729809e+03, 1.729809e+03, 4.700000e+06, 3.531320e-03, 4.779973e-01, 1.969898e-05, 2.630258e-08, 1.955940e-01, 5.183003e-07, 5.432523e-11, 2.766328e-01, 3.241082e-02, 1.354620e-02, 1.143999e-05, 5.994881e-07, 2.963316e-06, 1.878837e-07, 1.567887e-07, 3.188491e-06, 2.288533e-08, 8.433583e-05, 3.108658e-08, 1.483106e-10, 6.110153e-05, 9.978032e-05, 5.927242e-08, 4.984543e-08, 7.384602e-07, 1.378636e-08, 1.959373e-09, 1.142120e-07, 2.086632e-09, 2.346440e-09, 3.011429e-07, 1.177813e-07, 1.584741e-08, 2.647412e-08, 3.556815e-09, 1.734072e-08, 7.988913e-11, 6.717355e-09, 3.667545e-10, 5.032692e-10, 1.110033e-11, 3.751476e-11, 8.138079e-11, 1.150822e-11, 1.980331e-06, 3.284774e-09, 5.913565e-09, 6.594223e-11, 1.809009e-09, 1.622495e-10, 1.899508e-13, 4.029340e-08, 3.647559e-11, 3.438847e-12, 3.080831e-14, 1.398676e-02, 4.570694e+00, 1.394608e+04, 1.407425e+04
9.500000e-03, 9.234883e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.696119e+06, 1.729808e+03, 1.729808e+03, 4.700000e+06, 3.531318e-03, 4.779958e-01, 1.969696e-05, 2.489932e-08, 1.955951e-01, 5.182483e-07, 5.142119e-11, 2.766356e-01, 3.240867e-02, 1.354657e-02, 1.143915e-05, 5.994327e-07, 2.963297e-06, 1.878672e-07, 1.567977e-07, 3.183061e-06, 2.281952e-08, 8.408939e-05, 3.098702e-08, 1.444279e-10, 6.109963e-05, 9.946148e-05, 5.917037e-08, 4.969878e-08, 7.381190e-07, 1.374227e-08, 1.953600e-09, 1.138633e-07, 2.079889e-09, 2.338724e-09, 3.001607e-07, 1.173955e-07, 1.579387e-08, 2.647410e-08, 3.536976e-09, 1.722494e-08, 7.934358e-11, 6.670741e-09, 3.650070e-10, 5.006906e-10, 1.102318e-11, 3.717109e-11, 8.088554e-11, 1.137084e-11, 1.969244e-06, 3.266280e-09, 5.880182e-09, 6.556601e-11, 1.798806e-09, 1.613289e-10, 1.866653e-13, 4.029336e-08, 3.614760e-11, 3.407875e-12, 3.052341e-14, 1.398675e-02, 4.570695e+00, 1.394523e+04, 1.407340e+04
9.600000e-03, 9.332088e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.745891e+06, 1.729806e+03, 1.729806e+03, 4.700000e+06, 3.531315e-03, 4.779942e-01, 1.969494e-05, 2.349607e-08, 1.955962e-01, 5.181964e-07, 4.851716e-11, 2.766383e-01, 3.240653e-02, 1.354693e-02, 1.143830e-05, 5.993772e-07, 2.963278e-06, 1.878506e-07, 1.568068e-07, 3.177631e-06, 2.275371e-08, 8.384295e-05, 3.088746e-08, 1.405452e-10, 6.109773e-05, 9.914264e-05, 5.906831e-08, 4.955213e-08, 7.377777e-07, 1.369818e-08, 1.947826e-09, 1.135146e-07, 2.073147e-09, 2.331009e-09, 2.991785e-07, 1.170097e-07, 1.574034e-08, 2.647408e-08, 3.517137e-09, 1.710916e-08, 7.879802e-11, 6.624127e-09, 3.632595e-10, 4.981121e-10, 1.094603e-11, 3.682743e-11, 8.039029e-11, 1.123346e-11, 1.958156e-06, 3.247786e-09, 5.846799e-09, 6.518980e-11, 1.788602e-09, 1.604083e-10, 1.833799e-13, 4.029332e-08, 3.581961e-11, 3.376904e-12, 3.023851e-14, 1.398674e-02, 4.570695e+00, 1.394438e+04, 1.407254e+04
9.700000e-03, 9.429294e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.795502e+06, 1.729805e+03, 1.729805e+03, 4.700000e+06, 3.531312e-03, 4.779927e-01, 1.969293e-05, 2.209281e-08, 1.955974e-01, 5.181444e-07, 4.561314e-11, 2.766411e-01, 3.240438e-02, 1.354730e-02, 1.143746e-05, 5.993218e-07, 2.963260e-06, 1.878341e-07, 1.568158e-07, 3.172202e-06, 2.268790e-08, 8.359651e-05, 3.078789e-08, 1.366625e-10, 6.109584e-05, 9.882381e-05, 5.896626e-08, 4.940548e-08, 7.374365e-07, 1.365410e-08, 1.942053e-09, 1.131660e-07, 2.066404e-09, 2.323293e-09, 2.981963e-07, 1.166238e-07, 1.568681e-08, 2.647406e-08, 3.497297e-09, 1.699339e-08, 7.825247e-11, 6.577514e-09, 3.615120e-10, 4.955336e-10, 1.086889e-11, 3.648377e-11, 7.989503e-11, 1.109607e-11, 1.947069e-06, 3.229293e-09, 5.813416e-09, 6.481359e-11, 1.778398e-09, 1.594877e-10, 1.800945e-13, 4.029329e-08, 3.549162e-11, 3.345932e-12, 2.995362e-14, 1.398673e-02, 4.570696e+00, 1.394353e+04, 1.407169e+04
9.800000e-03, 9.526500e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.844951e+06, 1.729803e+03, 1.729803e+03, 4.700000e+06, 3.531310e-03, 4.779912e-01, 1.969091e-05, 2.068956e-08, 1.955985e-01, 5.180925e-07, 4.270911e-11, 2.766439e-01, 3.240224e-02, 1.354767e-02, 1.143661e-05, 5.992664e-07, 2.963241e-06, 1.878175e-07, 1.568248e-07, 3.166772e-06, 2.262209e-08, 8.335008e-05, 3.068833e-08, 1.327798e-10, 6.109394e-05, 9.850497e-05, 5.886421e-08, 4.925883e-08, 7.370952e-07, 1.361001e-08, 1.936280e-09, 1.128173e-07, 2.059661e-09, 2.315577e-09, 2.972141e-07, 1.162380e-07, 1.563328e-08, 2.647404e-08, 3.477458e-09, 1.687761e-08, 7.770692e-11, 6.530900e-09, 3.597645e-10, 4.929551e-10, 1.079174e-11, 3.614012e-11, 7.939978e-11, 1.095869e-11, 1.935981e-06, 3.210799e-09, 5.780033e-09, 6.443737e-11, 1.768194e-09, 1.585670e-10, 1.768091e-13, 4.029325e-08, 3.516364e-11, 3.314960e-12, 2.966872e-14, 1.398672e-02, 4.570696e+00, 1.394268e+04, 1.407083e+04
9.900000e-03, 9.623705e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.894238e+06, 1.729802e+03, 1.729802e+03, 4.700000e+06, 3.531307e-03, 4.779897e-01, 1.968889e-05, 1.928631e-08, 1.955997e-01, 5.180405e-07, 3.980510e-11, 2.766466e-01, 3.240009e-02, 1.354803e-02, 1.143577e-05, 5.992109e-07, 2.963222e-06, 1.878010e-07, 1.568339e-07, 3.161342e-06, 2.255628e-08, 8.310364e-05, 3.058877e-08, 1.288971e-10, 6.109204e-05, 9.818614e-05, 5.876216e-08, 4.911218e-08, 7.367540e-07, 1.356592e-08, 1.930507e-09, 1.124687e-07, 2.052919e-09, 2.307861e-09, 2.962319e-07, 1.158522e-07, 1.557975e-08, 2.647402e-08, 3.457619e-09, 1.676184e-08, 7.716136e-11, 6.484286e-09, 3.580170e-10, 4.903766e-10, 1.071459e-11, 3.579646e-11, 7.890453e-11, 1.082131e-11, 1.924894e-06, 3.192306e-09, 5.746650e-09, 6.406116e-11, 1.757991e-09, 1.576464e-10, 1.735238e-13, 4.029321e-08, 3.483565e-11, 3.283988e-12, 2.938382e-14, 1.398671e-02, 4.570697e+00, 1.394183e+04, 1.406997e+04
1.000000e-02, 9.720911e-04, 1.186247e+00, 1.119800e-01, 1.186247e+00, 1.028747e+01, 5.265401e+00, -1.943364e+06, 1.729800e+03, 1.729800e+03, 4.700000e+06, 3.531304e-03, 4.779882e-01, 1.968687e-05, 1.788306e-08, 1.956008e-01, 5.179886e-07, 3.690108e-11, 2.766494e-01, 3.239794e-02, 1.354840e-02, 1.143492e-05, 5.991555e-07, 2.963203e-06, 1.877845e-07, 1.568429e-07, 3.155912e-06, 2.249047e-08, 8.285720e-05, 3.048921e-08, 1.250144e-10, 6.109015e-05, 9.786731e-05, 5.866010e-08, 4.896553e-08, 7.364127e-07, 1.352184e-08, 1.924734e-09, 1.121200e-07, 2.046176e-09, 2.300146e-09, 2.952497e-07, 1.154664e-07, 1.552621e-08, 2.647400e-08, 3.437780e-09, 1.664606e-08, 7.661581e-11, 6.437672e-09, 3.562695e-10, 4.877981e-10, 1.063744e-11, 3.545280e-11, 7.840929e-11, 1.068392e-11, 1.913806e-06, 3.173813e-09, 5.713267e-09, 6.368495e-11, 1.747787e-09, 1.567258e-10, 1.702384e-13, 4.029317e-08, 3.450766e-11, 3.253016e-12, 2.909893e-14, 1.398670e-02, 4.570697e+00, 1.394098e+04, 1.406912e+04
